"Seconds","Leaf","V","plant","Genotype","Stim","Date","DayTime","Plot","id"
93,"L08",0.556566,1,"example1","CG",241010,"14:43:23.414","Yes",11
94,"L08",0.529939,1,"example1","CG",241010,"14:43:24.414","Yes",11
NA,"L08",NA,1,"example1","CG",241010,"F1","Yes",11
95,"L08",0.21785,1,"example1","CG",241010,"14:43:25.414","Yes",11
96,"L08",-0.966911,1,"example1","CG",241010,"14:43:26.414","Yes",11
97,"L08",3.04954,1,"example1","CG",241010,"14:43:27.414","Yes",11
NA,"L08",NA,1,"example1","CG",241010,"F1","Yes",11
98,"L08",-1.72701,1,"example1","CG",241010,"14:43:28.414","Yes",11
99,"L08",-2.02681,1,"example1","CG",241010,"14:43:29.414","Yes",11
100,"L08",0.782551,1,"example1","CG",241010,"14:43:30.414","Yes",11
NA,"L08",NA,1,"example1","CG",241010,"F1","Yes",11
101,"L08",2.35322,1,"example1","CG",241010,"14:43:31.414","Yes",11
102,"L08",4.11559,1,"example1","CG",241010,"14:43:32.414","Yes",11
103,"L08",6.01014,1,"example1","CG",241010,"14:43:33.414","Yes",11
NA,"L08",NA,1,"example1","CG",241010,"F1","Yes",11
104,"L08",7.84176,1,"example1","CG",241010,"14:43:34.414","Yes",11
105,"L08",9.06594,1,"example1","CG",241010,"14:43:35.414","Yes",11
106,"L08",9.67782,1,"example1","CG",241010,"14:43:36.414","Yes",11
107,"L08",7.59666,1,"example1","CG",241010,"14:43:37.414","Yes",11
108,"L08",0.807889,1,"example1","CG",241010,"14:43:38.414","Yes",11
109,"L08",-10.7871,1,"example1","CG",241010,"14:43:39.414","Yes",11
110,"L08",-22.043,1,"example1","CG",241010,"14:43:40.414","Yes",11
111,"L08",-32.9115,1,"example1","CG",241010,"14:43:41.414","Yes",11
112,"L08",-45.9099,1,"example1","CG",241010,"14:43:42.414","Yes",11
113,"L08",-51.0445,1,"example1","CG",241010,"14:43:43.414","Yes",11
114,"L08",-53.2579,1,"example1","CG",241010,"14:43:44.414","Yes",11
115,"L08",-58.9489,1,"example1","CG",241010,"14:43:45.414","Yes",11
116,"L08",-63.8347,1,"example1","CG",241010,"14:43:46.414","Yes",11
117,"L08",-67.175,1,"example1","CG",241010,"14:43:47.414","Yes",11
118,"L08",-69.0268,1,"example1","CG",241010,"14:43:48.414","Yes",11
119,"L08",-70.261,1,"example1","CG",241010,"14:43:49.414","Yes",11
120,"L08",-71.4883,1,"example1","CG",241010,"14:43:50.414","Yes",11
121,"L08",-72.122,1,"example1","CG",241010,"14:43:51.414","Yes",11
122,"L08",-72.2983,1,"example1","CG",241010,"14:43:52.414","Yes",11
123,"L08",-72.116,1,"example1","CG",241010,"14:43:53.414","Yes",11
124,"L08",-71.5231,1,"example1","CG",241010,"14:43:54.414","Yes",11
125,"L08",-70.7695,1,"example1","CG",241010,"14:43:55.414","Yes",11
126,"L08",-69.774,1,"example1","CG",241010,"14:43:56.414","Yes",11
127,"L08",-68.3926,1,"example1","CG",241010,"14:43:57.414","Yes",11
128,"L08",-66.7709,1,"example1","CG",241010,"14:43:58.414","Yes",11
129,"L08",-64.9106,1,"example1","CG",241010,"14:43:59.414","Yes",11
130,"L08",-62.854,1,"example1","CG",241010,"14:44:00.414","Yes",11
131,"L08",-60.8934,1,"example1","CG",241010,"14:44:01.414","Yes",11
132,"L08",-59.1091,1,"example1","CG",241010,"14:44:02.414","Yes",11
133,"L08",-57.3418,1,"example1","CG",241010,"14:44:03.414","Yes",11
134,"L08",-55.4473,1,"example1","CG",241010,"14:44:04.414","Yes",11
135,"L08",-53.3001,1,"example1","CG",241010,"14:44:05.414","Yes",11
136,"L08",-51.0522,1,"example1","CG",241010,"14:44:06.414","Yes",11
137,"L08",-49.239,1,"example1","CG",241010,"14:44:07.414","Yes",11
138,"L08",-47.5691,1,"example1","CG",241010,"14:44:08.414","Yes",11
139,"L08",-46.0013,1,"example1","CG",241010,"14:44:09.414","Yes",11
140,"L08",-44.3166,1,"example1","CG",241010,"14:44:10.414","Yes",11
141,"L08",-42.9507,1,"example1","CG",241010,"14:44:11.414","Yes",11
142,"L08",-42.2713,1,"example1","CG",241010,"14:44:12.414","Yes",11
143,"L08",-41.5605,1,"example1","CG",241010,"14:44:13.414","Yes",11
144,"L08",-41.2942,1,"example1","CG",241010,"14:44:14.414","Yes",11
145,"L08",-40.5272,1,"example1","CG",241010,"14:44:15.414","Yes",11
146,"L08",-38.9793,1,"example1","CG",241010,"14:44:16.414","Yes",11
147,"L08",-37.2274,1,"example1","CG",241010,"14:44:17.414","Yes",11
148,"L08",-35.7255,1,"example1","CG",241010,"14:44:18.414","Yes",11
149,"L08",-34.6711,1,"example1","CG",241010,"14:44:19.414","Yes",11
150,"L08",-33.7784,1,"example1","CG",241010,"14:44:20.414","Yes",11
151,"L08",-32.8963,1,"example1","CG",241010,"14:44:21.414","Yes",11
152,"L08",-32.0696,1,"example1","CG",241010,"14:44:22.414","Yes",11
153,"L08",-31.2439,1,"example1","CG",241010,"14:44:23.414","Yes",11
154,"L08",-30.4395,1,"example1","CG",241010,"14:44:24.414","Yes",11
155,"L08",-29.7288,1,"example1","CG",241010,"14:44:25.414","Yes",11
156,"L08",-29.0182,1,"example1","CG",241010,"14:44:26.414","Yes",11
157,"L08",-28.3911,1,"example1","CG",241010,"14:44:27.414","Yes",11
158,"L08",-27.8742,1,"example1","CG",241010,"14:44:28.414","Yes",11
159,"L08",-27.4408,1,"example1","CG",241010,"14:44:29.414","Yes",11
160,"L08",-26.9734,1,"example1","CG",241010,"14:44:30.414","Yes",11
161,"L08",-26.4764,1,"example1","CG",241010,"14:44:31.414","Yes",11
162,"L08",-26.0157,1,"example1","CG",241010,"14:44:32.414","Yes",11
163,"L08",-25.561,1,"example1","CG",241010,"14:44:33.414","Yes",11
164,"L08",-25.1331,1,"example1","CG",241010,"14:44:34.414","Yes",11
165,"L08",-24.6995,1,"example1","CG",241010,"14:44:35.414","Yes",11
166,"L08",-23.9965,1,"example1","CG",241010,"14:44:36.414","Yes",11
167,"L08",-23.4562,1,"example1","CG",241010,"14:44:37.414","Yes",11
168,"L08",-23.118,1,"example1","CG",241010,"14:44:38.414","Yes",11
169,"L08",-22.898,1,"example1","CG",241010,"14:44:39.414","Yes",11
170,"L08",-22.4985,1,"example1","CG",241010,"14:44:40.414","Yes",11
171,"L08",-22.1599,1,"example1","CG",241010,"14:44:41.414","Yes",11
172,"L08",-21.7455,1,"example1","CG",241010,"14:44:42.414","Yes",11
173,"L08",-21.3212,1,"example1","CG",241010,"14:44:43.414","Yes",11
174,"L08",-20.9197,1,"example1","CG",241010,"14:44:44.414","Yes",11
175,"L08",-20.6161,1,"example1","CG",241010,"14:44:45.414","Yes",11
176,"L08",-20.203,1,"example1","CG",241010,"14:44:46.414","Yes",11
177,"L08",-19.8487,1,"example1","CG",241010,"14:44:47.414","Yes",11
178,"L08",-19.5089,1,"example1","CG",241010,"14:44:48.414","Yes",11
179,"L08",-19.1346,1,"example1","CG",241010,"14:44:49.414","Yes",11
180,"L08",-18.8402,1,"example1","CG",241010,"14:44:50.414","Yes",11
181,"L08",-18.5341,1,"example1","CG",241010,"14:44:51.414","Yes",11
182,"L08",-18.1632,1,"example1","CG",241010,"14:44:52.414","Yes",11
183,"L08",-17.7854,1,"example1","CG",241010,"14:44:53.414","Yes",11
184,"L08",-17.3915,1,"example1","CG",241010,"14:44:54.414","Yes",11
185,"L08",-17.0457,1,"example1","CG",241010,"14:44:55.414","Yes",11
186,"L08",-16.703,1,"example1","CG",241010,"14:44:56.414","Yes",11
187,"L08",-16.2427,1,"example1","CG",241010,"14:44:57.414","Yes",11
188,"L08",-15.9108,1,"example1","CG",241010,"14:44:58.414","Yes",11
189,"L08",-15.6168,1,"example1","CG",241010,"14:44:59.414","Yes",11
190,"L08",-15.4019,1,"example1","CG",241010,"14:45:00.414","Yes",11
191,"L08",-15.2324,1,"example1","CG",241010,"14:45:01.414","Yes",11
192,"L08",-15.1348,1,"example1","CG",241010,"14:45:02.414","Yes",11
193,"L08",-14.9999,1,"example1","CG",241010,"14:45:03.414","Yes",11
194,"L08",-14.9555,1,"example1","CG",241010,"14:45:04.414","Yes",11
195,"L08",-14.8734,1,"example1","CG",241010,"14:45:05.414","Yes",11
196,"L08",-14.9236,1,"example1","CG",241010,"14:45:06.414","Yes",11
197,"L08",-14.9543,1,"example1","CG",241010,"14:45:07.414","Yes",11
198,"L08",-14.945,1,"example1","CG",241010,"14:45:08.414","Yes",11
199,"L08",-14.9555,1,"example1","CG",241010,"14:45:09.414","Yes",11
200,"L08",-14.9593,1,"example1","CG",241010,"14:45:10.414","Yes",11
201,"L08",-14.923,1,"example1","CG",241010,"14:45:11.414","Yes",11
202,"L08",-14.8783,1,"example1","CG",241010,"14:45:12.414","Yes",11
203,"L08",-14.8955,1,"example1","CG",241010,"14:45:13.414","Yes",11
204,"L08",-14.8206,1,"example1","CG",241010,"14:45:14.414","Yes",11
205,"L08",-14.7578,1,"example1","CG",241010,"14:45:15.414","Yes",11
206,"L08",-14.6576,1,"example1","CG",241010,"14:45:16.414","Yes",11
207,"L08",-14.6401,1,"example1","CG",241010,"14:45:17.414","Yes",11
208,"L08",-14.5742,1,"example1","CG",241010,"14:45:18.414","Yes",11
209,"L08",-14.5182,1,"example1","CG",241010,"14:45:19.414","Yes",11
210,"L08",-14.4311,1,"example1","CG",241010,"14:45:20.414","Yes",11
211,"L08",-14.3091,1,"example1","CG",241010,"14:45:21.414","Yes",11
212,"L08",-14.2122,1,"example1","CG",241010,"14:45:22.414","Yes",11
213,"L08",-14.0884,1,"example1","CG",241010,"14:45:23.414","Yes",11
214,"L08",-13.9614,1,"example1","CG",241010,"14:45:24.414","Yes",11
215,"L08",-13.8423,1,"example1","CG",241010,"14:45:25.414","Yes",11
216,"L08",-13.7322,1,"example1","CG",241010,"14:45:26.414","Yes",11
217,"L08",-13.6075,1,"example1","CG",241010,"14:45:27.414","Yes",11
218,"L08",-13.5251,1,"example1","CG",241010,"14:45:28.414","Yes",11
219,"L08",-13.4961,1,"example1","CG",241010,"14:45:29.414","Yes",11
220,"L08",-13.5218,1,"example1","CG",241010,"14:45:30.414","Yes",11
221,"L08",-13.6656,1,"example1","CG",241010,"14:45:31.414","Yes",11
222,"L08",-13.6959,1,"example1","CG",241010,"14:45:32.414","Yes",11
223,"L08",-13.7922,1,"example1","CG",241010,"14:45:33.414","Yes",11
224,"L08",-13.902,1,"example1","CG",241010,"14:45:34.414","Yes",11
225,"L08",-13.9181,1,"example1","CG",241010,"14:45:35.414","Yes",11
226,"L08",-13.914,1,"example1","CG",241010,"14:45:36.414","Yes",11
227,"L08",-13.9345,1,"example1","CG",241010,"14:45:37.414","Yes",11
228,"L08",-13.9344,1,"example1","CG",241010,"14:45:38.414","Yes",11
229,"L08",-13.9715,1,"example1","CG",241010,"14:45:39.414","Yes",11
230,"L08",-13.9516,1,"example1","CG",241010,"14:45:40.414","Yes",11
231,"L08",-13.8774,1,"example1","CG",241010,"14:45:41.414","Yes",11
232,"L08",-13.8461,1,"example1","CG",241010,"14:45:42.414","Yes",11
233,"L08",-13.759,1,"example1","CG",241010,"14:45:43.414","Yes",11
234,"L08",-13.7066,1,"example1","CG",241010,"14:45:44.414","Yes",11
235,"L08",-13.6764,1,"example1","CG",241010,"14:45:45.414","Yes",11
236,"L08",-13.577,1,"example1","CG",241010,"14:45:46.414","Yes",11
237,"L08",-13.5127,1,"example1","CG",241010,"14:45:47.414","Yes",11
238,"L08",-13.4715,1,"example1","CG",241010,"14:45:48.414","Yes",11
239,"L08",-13.4494,1,"example1","CG",241010,"14:45:49.414","Yes",11
240,"L08",-13.4499,1,"example1","CG",241010,"14:45:50.414","Yes",11
241,"L08",-13.4417,1,"example1","CG",241010,"14:45:51.414","Yes",11
242,"L08",-13.3725,1,"example1","CG",241010,"14:45:52.414","Yes",11
243,"L08",-13.3529,1,"example1","CG",241010,"14:45:53.414","Yes",11
244,"L08",-13.2368,1,"example1","CG",241010,"14:45:54.414","Yes",11
245,"L08",-13.195,1,"example1","CG",241010,"14:45:55.414","Yes",11
246,"L08",-13.1889,1,"example1","CG",241010,"14:45:56.414","Yes",11
247,"L08",-13.2285,1,"example1","CG",241010,"14:45:57.414","Yes",11
248,"L08",-13.2267,1,"example1","CG",241010,"14:45:58.414","Yes",11
249,"L08",-13.2115,1,"example1","CG",241010,"14:45:59.414","Yes",11
250,"L08",-13.1739,1,"example1","CG",241010,"14:46:00.414","Yes",11
251,"L08",-13.1379,1,"example1","CG",241010,"14:46:01.414","Yes",11
252,"L08",-13.1546,1,"example1","CG",241010,"14:46:02.414","Yes",11
253,"L08",-13.2659,1,"example1","CG",241010,"14:46:03.414","Yes",11
254,"L08",-13.2215,1,"example1","CG",241010,"14:46:04.414","Yes",11
255,"L08",-13.2864,1,"example1","CG",241010,"14:46:05.414","Yes",11
256,"L08",-13.3547,1,"example1","CG",241010,"14:46:06.414","Yes",11
257,"L08",-13.481,1,"example1","CG",241010,"14:46:07.414","Yes",11
258,"L08",-13.5873,1,"example1","CG",241010,"14:46:08.414","Yes",11
259,"L08",-13.6978,1,"example1","CG",241010,"14:46:09.414","Yes",11
260,"L08",-13.7232,1,"example1","CG",241010,"14:46:10.414","Yes",11
261,"L08",-13.7498,1,"example1","CG",241010,"14:46:11.414","Yes",11
262,"L08",-13.7433,1,"example1","CG",241010,"14:46:12.414","Yes",11
263,"L08",-13.7806,1,"example1","CG",241010,"14:46:13.414","Yes",11
264,"L08",-13.8279,1,"example1","CG",241010,"14:46:14.414","Yes",11
265,"L08",-13.8957,1,"example1","CG",241010,"14:46:15.414","Yes",11
266,"L08",-13.9474,1,"example1","CG",241010,"14:46:16.414","Yes",11
267,"L08",-13.9116,1,"example1","CG",241010,"14:46:17.414","Yes",11
268,"L08",-13.9082,1,"example1","CG",241010,"14:46:18.414","Yes",11
269,"L08",-13.7881,1,"example1","CG",241010,"14:46:19.414","Yes",11
270,"L08",-13.7542,1,"example1","CG",241010,"14:46:20.414","Yes",11
271,"L08",-13.6636,1,"example1","CG",241010,"14:46:21.414","Yes",11
272,"L08",-13.6263,1,"example1","CG",241010,"14:46:22.414","Yes",11
273,"L08",-13.5877,1,"example1","CG",241010,"14:46:23.414","Yes",11
274,"L08",-13.602,1,"example1","CG",241010,"14:46:24.414","Yes",11
275,"L08",-13.5973,1,"example1","CG",241010,"14:46:25.414","Yes",11
276,"L08",-13.6178,1,"example1","CG",241010,"14:46:26.414","Yes",11
277,"L08",-13.6712,1,"example1","CG",241010,"14:46:27.414","Yes",11
278,"L08",-14.0009,1,"example1","CG",241010,"14:46:28.414","Yes",11
279,"L08",-14.0331,1,"example1","CG",241010,"14:46:29.414","Yes",11
280,"L08",-14.0692,1,"example1","CG",241010,"14:46:30.414","Yes",11
281,"L08",-14.1466,1,"example1","CG",241010,"14:46:31.414","Yes",11
282,"L08",-14.1108,1,"example1","CG",241010,"14:46:32.414","Yes",11
283,"L08",-14.1384,1,"example1","CG",241010,"14:46:33.414","Yes",11
284,"L08",-14.0896,1,"example1","CG",241010,"14:46:34.414","Yes",11
285,"L08",-14.6626,1,"example1","CG",241010,"14:46:35.414","Yes",11
286,"L08",-14.7727,1,"example1","CG",241010,"14:46:36.414","Yes",11
287,"L08",-14.4123,1,"example1","CG",241010,"14:46:37.414","Yes",11
288,"L08",-14.3316,1,"example1","CG",241010,"14:46:38.414","Yes",11
289,"L08",-14.2522,1,"example1","CG",241010,"14:46:39.414","Yes",11
290,"L08",-14.2427,1,"example1","CG",241010,"14:46:40.414","Yes",11
291,"L08",-14.2549,1,"example1","CG",241010,"14:46:41.414","Yes",11
292,"L08",-14.2397,1,"example1","CG",241010,"14:46:42.414","Yes",11
293,"L08",-14.2607,1,"example1","CG",241010,"14:46:43.414","Yes",11
294,"L08",-14.2487,1,"example1","CG",241010,"14:46:44.414","Yes",11
295,"L08",-14.2839,1,"example1","CG",241010,"14:46:45.414","Yes",11
296,"L08",-14.3696,1,"example1","CG",241010,"14:46:46.414","Yes",11
297,"L08",-14.386,1,"example1","CG",241010,"14:46:47.414","Yes",11
298,"L08",-14.3362,1,"example1","CG",241010,"14:46:48.414","Yes",11
299,"L08",-14.3143,1,"example1","CG",241010,"14:46:49.414","Yes",11
300,"L08",-14.3755,1,"example1","CG",241010,"14:46:50.414","Yes",11
301,"L08",-14.5232,1,"example1","CG",241010,"14:46:51.414","Yes",11
302,"L08",-14.5676,1,"example1","CG",241010,"14:46:52.414","Yes",11
303,"L08",-14.6158,1,"example1","CG",241010,"14:46:53.414","Yes",11
304,"L08",-14.658,1,"example1","CG",241010,"14:46:54.414","Yes",11
305,"L08",-14.7005,1,"example1","CG",241010,"14:46:55.414","Yes",11
306,"L08",-14.7371,1,"example1","CG",241010,"14:46:56.414","Yes",11
307,"L08",-14.8066,1,"example1","CG",241010,"14:46:57.414","Yes",11
308,"L08",-14.817,1,"example1","CG",241010,"14:46:58.414","Yes",11
309,"L08",-14.9169,1,"example1","CG",241010,"14:46:59.414","Yes",11
310,"L08",-15.0608,1,"example1","CG",241010,"14:47:00.414","Yes",11
311,"L08",-15.3216,1,"example1","CG",241010,"14:47:01.414","Yes",11
312,"L08",-15.6325,1,"example1","CG",241010,"14:47:02.414","Yes",11
313,"L08",-16.0094,1,"example1","CG",241010,"14:47:03.414","Yes",11
314,"L08",-16.0693,1,"example1","CG",241010,"14:47:04.414","Yes",11
315,"L08",-16.161,1,"example1","CG",241010,"14:47:05.414","Yes",11
316,"L08",-16.1857,1,"example1","CG",241010,"14:47:06.414","Yes",11
317,"L08",-16.1377,1,"example1","CG",241010,"14:47:07.414","Yes",11
318,"L08",-16.0763,1,"example1","CG",241010,"14:47:08.414","Yes",11
319,"L08",-15.9712,1,"example1","CG",241010,"14:47:09.414","Yes",11
320,"L08",-15.9157,1,"example1","CG",241010,"14:47:10.414","Yes",11
321,"L08",-15.8428,1,"example1","CG",241010,"14:47:11.414","Yes",11
322,"L08",-15.7769,1,"example1","CG",241010,"14:47:12.414","Yes",11
323,"L08",-15.7036,1,"example1","CG",241010,"14:47:13.414","Yes",11
324,"L08",-15.6573,1,"example1","CG",241010,"14:47:14.414","Yes",11
325,"L08",-15.6108,1,"example1","CG",241010,"14:47:15.414","Yes",11
326,"L08",-15.5669,1,"example1","CG",241010,"14:47:16.414","Yes",11
327,"L08",-15.5577,1,"example1","CG",241010,"14:47:17.414","Yes",11
328,"L08",-15.483,1,"example1","CG",241010,"14:47:18.414","Yes",11
329,"L08",-15.4726,1,"example1","CG",241010,"14:47:19.414","Yes",11
330,"L08",-15.4538,1,"example1","CG",241010,"14:47:20.414","Yes",11
331,"L08",-15.4385,1,"example1","CG",241010,"14:47:21.414","Yes",11
332,"L08",-15.4378,1,"example1","CG",241010,"14:47:22.414","Yes",11
333,"L08",-15.4574,1,"example1","CG",241010,"14:47:23.414","Yes",11
334,"L08",-15.4875,1,"example1","CG",241010,"14:47:24.414","Yes",11
335,"L08",-15.4629,1,"example1","CG",241010,"14:47:25.414","Yes",11
336,"L08",-15.4042,1,"example1","CG",241010,"14:47:26.414","Yes",11
337,"L08",-15.3754,1,"example1","CG",241010,"14:47:27.414","Yes",11
338,"L08",-15.3085,1,"example1","CG",241010,"14:47:28.414","Yes",11
339,"L08",-15.3292,1,"example1","CG",241010,"14:47:29.414","Yes",11
340,"L08",-15.3257,1,"example1","CG",241010,"14:47:30.414","Yes",11
341,"L08",-15.3382,1,"example1","CG",241010,"14:47:31.414","Yes",11
342,"L08",-15.3154,1,"example1","CG",241010,"14:47:32.414","Yes",11
343,"L08",-15.3451,1,"example1","CG",241010,"14:47:33.414","Yes",11
344,"L08",-15.3746,1,"example1","CG",241010,"14:47:34.414","Yes",11
345,"L08",-15.3573,1,"example1","CG",241010,"14:47:35.414","Yes",11
346,"L08",-15.4124,1,"example1","CG",241010,"14:47:36.414","Yes",11
347,"L08",-15.4237,1,"example1","CG",241010,"14:47:37.414","Yes",11
348,"L08",-15.4652,1,"example1","CG",241010,"14:47:38.414","Yes",11
349,"L08",-15.5303,1,"example1","CG",241010,"14:47:39.414","Yes",11
350,"L08",-15.4833,1,"example1","CG",241010,"14:47:40.414","Yes",11
351,"L08",-15.4777,1,"example1","CG",241010,"14:47:41.414","Yes",11
352,"L08",-15.513,1,"example1","CG",241010,"14:47:42.414","Yes",11
353,"L08",-15.5501,1,"example1","CG",241010,"14:47:43.414","Yes",11
354,"L08",-15.5562,1,"example1","CG",241010,"14:47:44.414","Yes",11
355,"L08",-15.5275,1,"example1","CG",241010,"14:47:45.414","Yes",11
356,"L08",-15.4588,1,"example1","CG",241010,"14:47:46.414","Yes",11
357,"L08",-15.474,1,"example1","CG",241010,"14:47:47.414","Yes",11
358,"L08",-15.5889,1,"example1","CG",241010,"14:47:48.414","Yes",11
359,"L08",-15.6691,1,"example1","CG",241010,"14:47:49.414","Yes",11
360,"L08",-15.819,1,"example1","CG",241010,"14:47:50.414","Yes",11
361,"L08",-15.844,1,"example1","CG",241010,"14:47:51.414","Yes",11
362,"L08",-15.9273,1,"example1","CG",241010,"14:47:52.414","Yes",11
363,"L08",-15.9113,1,"example1","CG",241010,"14:47:53.414","Yes",11
364,"L08",-15.8969,1,"example1","CG",241010,"14:47:54.414","Yes",11
365,"L08",-15.9015,1,"example1","CG",241010,"14:47:55.414","Yes",11
366,"L08",-15.925,1,"example1","CG",241010,"14:47:56.414","Yes",11
367,"L08",-15.9447,1,"example1","CG",241010,"14:47:57.414","Yes",11
368,"L08",-15.9383,1,"example1","CG",241010,"14:47:58.414","Yes",11
369,"L08",-15.9719,1,"example1","CG",241010,"14:47:59.414","Yes",11
370,"L08",-15.9933,1,"example1","CG",241010,"14:48:00.414","Yes",11
371,"L08",-15.96,1,"example1","CG",241010,"14:48:01.414","Yes",11
372,"L08",-15.942,1,"example1","CG",241010,"14:48:02.414","Yes",11
373,"L08",-15.91,1,"example1","CG",241010,"14:48:03.414","Yes",11
374,"L08",-15.8864,1,"example1","CG",241010,"14:48:04.414","Yes",11
375,"L08",-15.7929,1,"example1","CG",241010,"14:48:05.414","Yes",11
376,"L08",-15.763,1,"example1","CG",241010,"14:48:06.414","Yes",11
377,"L08",-15.7015,1,"example1","CG",241010,"14:48:07.414","Yes",11
378,"L08",-15.677,1,"example1","CG",241010,"14:48:08.414","Yes",11
379,"L08",-15.6932,1,"example1","CG",241010,"14:48:09.414","Yes",11
380,"L08",-15.6689,1,"example1","CG",241010,"14:48:10.414","Yes",11
381,"L08",-15.6662,1,"example1","CG",241010,"14:48:11.414","Yes",11
382,"L08",-15.6985,1,"example1","CG",241010,"14:48:12.414","Yes",11
383,"L08",-15.6828,1,"example1","CG",241010,"14:48:13.414","Yes",11
384,"L08",-15.6786,1,"example1","CG",241010,"14:48:14.414","Yes",11
385,"L08",-15.6478,1,"example1","CG",241010,"14:48:15.414","Yes",11
386,"L08",-15.5977,1,"example1","CG",241010,"14:48:16.414","Yes",11
387,"L08",-15.5955,1,"example1","CG",241010,"14:48:17.414","Yes",11
388,"L08",-15.5371,1,"example1","CG",241010,"14:48:18.414","Yes",11
389,"L08",-15.5383,1,"example1","CG",241010,"14:48:19.414","Yes",11
390,"L08",-15.5708,1,"example1","CG",241010,"14:48:20.414","Yes",11
391,"L08",-15.7213,1,"example1","CG",241010,"14:48:21.414","Yes",11
392,"L08",-15.7162,1,"example1","CG",241010,"14:48:22.414","Yes",11
393,"L08",-15.7223,1,"example1","CG",241010,"14:48:23.414","Yes",11
394,"L08",-15.7733,1,"example1","CG",241010,"14:48:24.414","Yes",11
395,"L08",-15.8043,1,"example1","CG",241010,"14:48:25.414","Yes",11
396,"L08",-15.8432,1,"example1","CG",241010,"14:48:26.414","Yes",11
397,"L08",-15.9222,1,"example1","CG",241010,"14:48:27.414","Yes",11
398,"L08",-15.9258,1,"example1","CG",241010,"14:48:28.414","Yes",11
399,"L08",-15.9485,1,"example1","CG",241010,"14:48:29.414","Yes",11
400,"L08",-15.949,1,"example1","CG",241010,"14:48:30.414","Yes",11
401,"L08",-15.954,1,"example1","CG",241010,"14:48:31.414","Yes",11
402,"L08",-15.9389,1,"example1","CG",241010,"14:48:32.414","Yes",11
403,"L08",-15.9482,1,"example1","CG",241010,"14:48:33.414","Yes",11
404,"L08",-15.9081,1,"example1","CG",241010,"14:48:34.414","Yes",11
405,"L08",-15.7283,1,"example1","CG",241010,"14:48:35.414","Yes",11
406,"L08",-15.7245,1,"example1","CG",241010,"14:48:36.414","Yes",11
407,"L08",-15.6861,1,"example1","CG",241010,"14:48:37.414","Yes",11
408,"L08",-15.6703,1,"example1","CG",241010,"14:48:38.414","Yes",11
409,"L08",-15.6567,1,"example1","CG",241010,"14:48:39.414","Yes",11
410,"L08",-15.6484,1,"example1","CG",241010,"14:48:40.414","Yes",11
411,"L08",-15.5627,1,"example1","CG",241010,"14:48:41.414","Yes",11
412,"L08",-15.5517,1,"example1","CG",241010,"14:48:42.414","Yes",11
413,"L08",-15.5519,1,"example1","CG",241010,"14:48:43.414","Yes",11
414,"L08",-15.5315,1,"example1","CG",241010,"14:48:44.414","Yes",11
415,"L08",-15.4501,1,"example1","CG",241010,"14:48:45.414","Yes",11
416,"L08",-14.7095,1,"example1","CG",241010,"14:48:46.414","Yes",11
417,"L08",-14.542,1,"example1","CG",241010,"14:48:47.414","Yes",11
418,"L08",-14.559,1,"example1","CG",241010,"14:48:48.414","Yes",11
419,"L08",-14.5337,1,"example1","CG",241010,"14:48:49.414","Yes",11
420,"L08",-14.4921,1,"example1","CG",241010,"14:48:50.414","Yes",11
421,"L08",-14.4954,1,"example1","CG",241010,"14:48:51.414","Yes",11
422,"L08",-14.2579,1,"example1","CG",241010,"14:48:52.414","Yes",11
423,"L08",-14.2393,1,"example1","CG",241010,"14:48:53.414","Yes",11
424,"L08",-14.2806,1,"example1","CG",241010,"14:48:54.414","Yes",11
425,"L08",-14.3612,1,"example1","CG",241010,"14:48:55.414","Yes",11
426,"L08",-14.3927,1,"example1","CG",241010,"14:48:56.414","Yes",11
427,"L08",-14.4172,1,"example1","CG",241010,"14:48:57.414","Yes",11
428,"L08",-14.4498,1,"example1","CG",241010,"14:48:58.414","Yes",11
0,"L13",0.210707,1,"example1","CG",241010,"14:41:50.414","Yes",11
1,"L13",0.216988,1,"example1","CG",241010,"14:41:51.414","Yes",11
2,"L13",0.224791,1,"example1","CG",241010,"14:41:52.414","Yes",11
3,"L13",0.203687,1,"example1","CG",241010,"14:41:53.414","Yes",11
4,"L13",0.195393,1,"example1","CG",241010,"14:41:54.414","Yes",11
5,"L13",0.159234,1,"example1","CG",241010,"14:41:55.414","Yes",11
6,"L13",0.165742,1,"example1","CG",241010,"14:41:56.414","Yes",11
7,"L13",0.164949,1,"example1","CG",241010,"14:41:57.414","Yes",11
8,"L13",0.20608,1,"example1","CG",241010,"14:41:58.414","Yes",11
9,"L13",0.210567,1,"example1","CG",241010,"14:41:59.414","Yes",11
10,"L13",0.235311,1,"example1","CG",241010,"14:42:00.414","Yes",11
11,"L13",0.255901,1,"example1","CG",241010,"14:42:01.414","Yes",11
12,"L13",0.25304,1,"example1","CG",241010,"14:42:02.414","Yes",11
13,"L13",0.310878,1,"example1","CG",241010,"14:42:03.414","Yes",11
14,"L13",0.350718,1,"example1","CG",241010,"14:42:04.414","Yes",11
15,"L13",0.399725,1,"example1","CG",241010,"14:42:05.414","Yes",11
16,"L13",0.437383,1,"example1","CG",241010,"14:42:06.414","Yes",11
17,"L13",0.439159,1,"example1","CG",241010,"14:42:07.414","Yes",11
18,"L13",0.498641,1,"example1","CG",241010,"14:42:08.414","Yes",11
19,"L13",0.543283,1,"example1","CG",241010,"14:42:09.414","Yes",11
